key,tip_label,scientific,order,family,primary_lifestyle,dim_proxy,dim_bin,hwi,dichromatism,male_plumage,female_plumage,spur_hi,marc_poly,marc_lek,lislevand,english_name,mating_system,display_num,resource,harem,lek,polyandry,ssd_mass,ssd_tarsus,ssd_wing,ssd_tail,ssd_bill,body_mass_mean,body_size_log
ara glaucogularis,Ara_glaucogularis,Ara glaucogularis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,33.1,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.99,6.66439626516702
ara macao,Ara_macao,Ara macao,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,32.7,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,6.922643891475888
ara militaris,Ara_militaris,Ara militaris,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,41.1,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134,7.033506484287697
ara rubrogenys,Ara_rubrogenys,Ara rubrogenys,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,37.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,6.148468295917647
ara severus,Ara_severus,Ara severus,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,35.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,5.8377304471659395
aratinga acuticaudata,Aratinga_acuticaudata,Aratinga acuticaudata,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,45.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,5.14166355650266
aratinga aurea,Aratinga_aurea,Aratinga aurea,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,46.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.62,4.438170645291922
aratinga auricapillus,Aratinga_auricapillus,Aratinga auricapillus,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,48,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,4.867534450455582
aratinga brevipes,Aratinga_brevipes,Aratinga brevipes,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,40.3,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,5.176149732573829
aratinga cactorum,Aratinga_cactorum,Aratinga cactorum,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,42.3,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.5,4.412798293340635
aratinga canicularis,Aratinga_canicularis,Aratinga canicularis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,44.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,4.442651256490317
aratinga chloroptera,Aratinga_chloroptera,Aratinga chloroptera,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,45.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,4.983606621708336
aratinga erythrogenys,Aratinga_erythrogenys,Aratinga erythrogenys,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,41.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,5.017279836814924
aratinga euops,Aratinga_euops,Aratinga euops,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,45.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,4.465908118654584
aratinga finschi,Aratinga_finschi,Aratinga finschi,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,46.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,5.0106352940962555
aratinga holochlora,Aratinga_holochlora,Aratinga holochlora,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,47.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,4.927253685157205
aratinga jandaya,Aratinga_jandaya,Aratinga jandaya,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,42,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.4,4.493120682179469
aratinga leucophthalma,Aratinga_leucophthalma,Aratinga leucophthalma,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,41.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,5.062595033026967
aratinga mitrata,Aratinga_mitrata,Aratinga mitrata,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,44.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,5.517452896464707
aratinga nana,Aratinga_nana,Aratinga nana,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,43.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9,4.3425058765115985
aratinga pertinax,Aratinga_pertinax,Aratinga pertinax,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,41.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.99,4.430697744137536
aratinga rubritorquis,Aratinga_rubritorquis,Aratinga rubritorquis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,48.7,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,5.356586274672012
aratinga solstitialis,Aratinga_solstitialis,Aratinga solstitialis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,40.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.62,4.784320051616411
aratinga wagleri,Aratinga_wagleri,Aratinga wagleri,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,44.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,5.267858159063328
aratinga weddellii,Aratinga_weddellii,Aratinga weddellii,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,43.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,4.68213122712422
barnardius zonarius,Barnardius_zonarius,Barnardius zonarius,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,41.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,4.890349128221754
bolbopsittacus lunulatus,Bolbopsittacus_lunulatus,Bolbopsittacus lunulatus,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,38.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6,4.213607983048918
bolborhynchus ferrugineifrons,Bolborhynchus_ferrugineifrons,Bolborhynchus ferrugineifrons,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,39.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,4.1588830833596715
bolborhynchus lineola,Bolborhynchus_lineola,Bolborhynchus lineola,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,52,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,4.028916756899646
bolborhynchus orbygnesius,Bolborhynchus_orbygnesius,Bolborhynchus orbygnesius,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,42.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1,3.763522997109702
brotogeris chiriri,Brotogeris_chiriri,Brotogeris chiriri,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,44.8,NA,NA,NA,NA,0,0,TRUE,Yellow-chevroned Parakeet,NA,NA,0,NA,NA,NA,-0.07099754973932956,NA,0.03575474940625049,-0.008897735419864779,0.05112934652260426,62,4.127134385045092
brotogeris chrysoptera,Brotogeris_chrysoptera,Brotogeris chrysoptera,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,38.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5,3.9982007016691985
brotogeris cyanoptera,Brotogeris_cyanoptera,Brotogeris cyanoptera,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,35.9,NA,NA,NA,NA,0,0,TRUE,Cobalt-winged Parakeet,2,NA,NA,0,0,0,0.20994762306888587,NA,NA,NA,NA,66.45,4.196449785159254
brotogeris jugularis,Brotogeris_jugularis,Brotogeris jugularis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,42,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2,4.146304301152812
brotogeris pyrrhoptera,Brotogeris_pyrrhoptera,Brotogeris pyrrhoptera,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,41.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.87,4.1568497675734974
brotogeris sanctithomae,Brotogeris_sanctithomae,Brotogeris sanctithomae,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,40.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,4.07753744390572
brotogeris tirica,Brotogeris_tirica,Brotogeris tirica,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,35.1,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,4.143134726391533
brotogeris versicolurus,Brotogeris_versicolurus,Brotogeris versicolurus,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,39.3,NA,NA,NA,NA,0,0,TRUE,Canary-winged Parakeet,NA,NA,NA,NA,NA,NA,0.08384797247787569,NA,0.01143542268933109,0.0033955890011381075,0.022310636693620205,71.6,4.2710950739666
cacatua alba,Cacatua_alba,Cacatua alba,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,31.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,6.345636360828596
cacatua ducorpsii,Cacatua_ducorpsii,Cacatua ducorpsii,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,30.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,5.976350909297934
cacatua galerita,Cacatua_galerita,Cacatua galerita,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,25.9,NA,NA,NA,0,0,0,TRUE,Sulphur-crested Cockatoo,2,1,1,0,0,0,0.06396608787174574,0.02995232228335111,0.03099879201772004,0.02546106419827309,0.05277003598006398,789.75,6.671716439682195
cacatua goffiniana,Cacatua_goffiniana,Cacatua goffiniana,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,29.3,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,5.616771097666572
cacatua haematuropygia,Cacatua_haematuropygia,Cacatua haematuropygia,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,34.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,5.662960480135946
cacatua leadbeateri,Cacatua_leadbeateri,Cacatua leadbeateri,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,36.1,NA,NA,NA,NA,0,0,TRUE,Pink Cockatoo,2,NA,0,0,0,0,0.07847161544149531,-0.020704673361691166,-0.004999049057112599,-0.004931323836187401,-0.013423020332140661,408,6.0112671744041615
cacatua moluccensis,Cacatua_moluccensis,Cacatua moluccensis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,28.7,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834.99,6.727419748731238
cacatua ophthalmica,Cacatua_ophthalmica,Cacatua ophthalmica,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,30.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,6.198478716492308
cacatua pastinator,Cacatua_pastinator,Cacatua pastinator,Psittaciformes,Psittacidae,Terrestrial,more_2D,2D,36.9,NA,NA,NA,NA,0,0,TRUE,Western Corella,2,1,1,0,0,0,0.10117983157171916,0.03901755058867095,0.022043031891133467,0.03632046434495962,0.06986967996048579,580.65,6.364148165691767
cacatua roseicapilla,Cacatua_roseicapilla,Cacatua roseicapilla,Psittaciformes,Psittacidae,Terrestrial,more_2D,2D,44.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,5.793013608384144
cacatua sanguinea,Cacatua_sanguinea,Cacatua sanguinea,Psittaciformes,Psittacidae,Terrestrial,more_2D,2D,37.4,NA,NA,NA,NA,0,0,TRUE,Little Corella,2,1,0,0,0,0,0.14195217269061172,0.06128043121801357,0.04810751914329696,0.0530976146308218,0.0862346779214574,525,6.263398262591624
cacatua sulphurea,Cacatua_sulphurea,Cacatua sulphurea,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,33.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.34,5.7148542886232505
cacatua tenuirostris,Cacatua_tenuirostris,Cacatua tenuirostris,Psittaciformes,Psittacidae,Terrestrial,more_2D,2D,43.6,NA,NA,NA,NA,0,0,TRUE,Long-billed Corella,2,1,0,0,0,0,0.074107972153721835,0.030771658666753472,0.02768467299455595,0.009646377051805335,0.03208831455150045,567,6.340359303727752
callocephalon fimbriatum,Callocephalon_fimbriatum,Callocephalon fimbriatum,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,37.6,NA,NA,NA,NA,0,0,TRUE,Gang-gang Cockatoo,2,1,1,0,0,0,-0.014416770250475459,0,-0.016416785114932997,NA,0.003252035386377316,256.65,5.547713289006312
calyptorhynchus banksii,Calyptorhynchus_banksii,Calyptorhynchus banksii,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,44.9,NA,NA,NA,NA,0,0,TRUE,Red-tailed Black-Cockatoo,2,2,0,0,0,0,0.0031091610041483492,0,0.021434495297816214,-0.03265596297405269,0.035023034789563104,739.75,6.606312291280319
calyptorhynchus baudinii,Calyptorhynchus_baudinii,Calyptorhynchus baudinii,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,46.7,NA,NA,NA,NA,0,0,TRUE,White-tailed Black-Cockatoo,NA,NA,NA,NA,NA,NA,-0.03780492196564628,-0.022914259522875777,0.0051907721014374485,-0.007407441277861805,0.011131840368844199,642.85,6.4659114155302575
calyptorhynchus funereus,Calyptorhynchus_funereus,Calyptorhynchus funereus,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,42.7,NA,NA,NA,NA,0,0,TRUE,Yellow-tailed Black-Cockatoo,2,1,0,0,0,0,-0.09019826791814885,0.026668247082161273,0.007215038514150693,-0.009846417012493315,0.026613648518089904,765.5,6.640529215097739
calyptorhynchus lathami,Calyptorhynchus_lathami,Calyptorhynchus lathami,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,45.8,NA,NA,NA,NA,0,0,TRUE,Glossy Black-Cockatoo,2,1,0,0,0,0,0.1317723229345803,0.023981964686485405,0.03223300628908521,-0.009406564320633163,0.028604810581663417,433.95,6.072929320090254
calyptorhynchus latirostris,Calyptorhynchus_latirostris,Calyptorhynchus latirostris,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,45.9,NA,NA,NA,NA,0,0,TRUE,Slender-billed Black-Cockatoo,2,1,1,0,0,0,0.0597784353741592,-0.012820688429061434,-0.024705732592470952,-0.017332762480059705,0.0022296553272690683,630.85,6.44706811637375
chalcopsitta atra,Chalcopsitta_atra,Chalcopsitta atra,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,40.1,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,5.272999558563747
chalcopsitta cardinalis,Chalcopsitta_cardinalis,Chalcopsitta cardinalis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,43.7,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,5.209486152841421
chalcopsitta duivenbodei,Chalcopsitta_duivenbodei,Chalcopsitta duivenbodei,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,38,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,5.384495062789089
chalcopsitta sintillata,Chalcopsitta_sintillata,Chalcopsitta sintillata,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,41.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,5.247024072160486
charmosyna amabilis,Charmosyna_amabilis,Charmosyna amabilis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,48.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54,2.1447610078004784
charmosyna diadema,Charmosyna_diadema,Charmosyna diadema,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,40.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.98,3.610377225958979
charmosyna josefinae,Charmosyna_josefinae,Charmosyna josefinae,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,48.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,4.30406509320417
charmosyna margarethae,Charmosyna_margarethae,Charmosyna margarethae,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,48.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.39,3.8997479745525334
charmosyna meeki,Charmosyna_meeki,Charmosyna meeki,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,45.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8,3.169685580677429
charmosyna multistriata,Charmosyna_multistriata,Charmosyna multistriata,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,52,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.98,3.610377225958979
charmosyna palmarum,Charmosyna_palmarum,Charmosyna palmarum,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,47.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.98,3.610377225958979
charmosyna papou,Charmosyna_papou,Charmosyna papou,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,47.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.89,4.417514427603435
charmosyna placentis,Charmosyna_placentis,Charmosyna placentis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,46.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6,3.5145260669691587
charmosyna pulchella,Charmosyna_pulchella,Charmosyna pulchella,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,48,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1,3.529297384289471
charmosyna rubrigularis,Charmosyna_rubrigularis,Charmosyna rubrigularis,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,49.3,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,3.6109179126442243
charmosyna rubronotata,Charmosyna_rubronotata,Charmosyna rubronotata,Psittaciformes,Psittacidae,Insessorial,more_3D,3D,45.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,3.481240089335692
